"ID_CHARACTER","ID_SCENE","ID_PLACE","ID_DIALOGUE","SENTIMENT_AFINN","DIALOGUE_LENGTH","LOVE_COUNT","INSERTED_AT","UPDATED_AT"
"3","150","36","4271","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","150","36","4289","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","151","30","4317","0.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","151","35","4347","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","151","35","4361","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","152","70","4371","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","152","70","4423","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","152","70","4455","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","156","41","4541","1.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","156","41","4573","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","158","16","4665","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","158","16","4677","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","160","18","4711","-1.0","38","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","160","18","4718","1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","161","17","4749","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","161","17","4758","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","161","6","4775","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","161","6","4793","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","161","42","4834","-2.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","162","42","4851","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"25","162","42","4868","4.0","24","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","164","49","4905","-8.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","164","49","4924","8.0","36","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","165","48","4963","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"24","165","48","4977","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"71","166","51","4994","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","167","22","5034","-2.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","167","22","5040","-1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","167","22","5063","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","167","22","5067","-1.0","27","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","167","39","5094","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","167","39","5100","7.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","168","49","5111","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","168","49","5118","1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","168","49","5136","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","168","49","5139","2.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","169","36","5155","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","170","44","5183","2.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","171","49","5199","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","173","7","5251","1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","173","7","5280","-2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","174","41","5306","3.0","35","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","175","39","5354","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","175","49","5384","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","175","43","5391","4.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"65","175","43","5399","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","176","36","5415","-1.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","176","36","5418","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","177","55","5430","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","178","39","5438","1.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","178","39","5439","2.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","178","39","5443","0.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","178","38","5456","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","178","40","5476","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","179","40","5500","2.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","179","40","5501","3.0","24","1","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","180","48","5523","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","180","23","5571","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","180","23","5578","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","180","73","5588","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","180","73","5594","3.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","180","73","5597","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","181","23","5639","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","181","23","5668","0.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","182","40","5688","1.0","24","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","183","23","5718","4.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"95","184","17","5724","3.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","184","17","5732","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","185","13","5745","-2.0","30","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"44","185","13","5753","1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","185","13","5757","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","185","13","5763","-4.0","46","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","185","13","5764","1.0","52","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"31","186","8","5779","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","186","8","5794","3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","186","8","5810","-1.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","186","8","5824","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"26","188","17","5847","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"26","188","17","5855","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","188","17","5864","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","188","17","5901","0.0","19","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","189","17","5915","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","189","17","5925","3.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","189","17","5931","4.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","190","17","5955","1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"62","190","17","5975","0.0","46","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","191","7","6008","-2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","191","7","6010","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","191","7","6023","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","191","7","6033","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","191","7","6043","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","191","7","6056","1.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"71","192","7","6091","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","192","7","6096","0.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","193","7","6106","-2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","193","7","6115","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","194","70","6131","6.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","194","70","6152","-3.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","194","70","6155","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","194","70","6159","-3.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"83","194","70","6188","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","195","68","6221","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","195","68","6224","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","195","68","6238","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","195","68","6242","6.0","24","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","195","68","6259","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","195","68","6260","-1.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","195","68","6283","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","197","68","6288","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","197","68","6304","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","197","68","6311","-1.0","22","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","197","68","6313","-3.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","197","68","6319","-3.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","197","68","6332","1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","197","68","6340","-2.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","197","68","6350","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","199","9","6373","-1.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","200","9","6402","1.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","200","9","6411","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","200","68","6419","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","200","68","6432","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","201","68","6462","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","201","68","6477","-1.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","201","68","6486","2.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","201","68","6489","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","202","68","6529","2.0","39","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","202","68","6535","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","202","68","6543","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","202","68","6545","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"34","203","12","6567","-1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","203","12","6594","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","203","12","6597","4.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"34","203","12","6601","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","204","12","6611","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"145","205","68","6666","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","205","68","6673","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","207","13","6705","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","207","13","6707","1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"25","207","13","6708","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","207","13","6721","-2.0","43","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","210","15","6745","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"30","210","15","6749","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"30","210","15","6751","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","211","15","6770","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","211","15","6772","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"43","211","15","6780","-2.0","40","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","211","15","6792","-6.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","212","2","6831","1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","212","2","6838","2.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"64","212","2","6849","-2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","212","2","6876","-2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","212","2","6881","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"30","213","2","6898","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","214","2","6903","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","214","68","6915","0.0","30","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"40","216","21","6950","1.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","217","55","6998","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","218","36","7027","-2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","218","36","7032","3.0","36","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"59","219","66","7046","0.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","220","53","7061","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","221","29","7073","-2.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","221","66","7079","4.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","221","25","7095","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","223","66","7137","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","223","55","7171","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","224","24","7200","3.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","224","24","7203","-6.0","32","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","224","24","7208","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","225","24","7211","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","225","48","7225","2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","225","48","7238","5.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","225","48","7244","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","225","48","7258","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","225","48","7267","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","225","48","7268","-5.0","43","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","226","33","7278","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","226","33","7279","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","226","33","7283","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","226","33","7285","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","226","35","7291","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","229","71","7318","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","229","71","7327","0.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","229","71","7336","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","229","71","7357","3.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","229","71","7358","1.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","231","66","7387","2.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","231","66","7397","-3.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","232","66","7409","2.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","234","71","7438","0.0","27","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","150","36","4273","0.0","26","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","154","70","4493","-1.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","154","70","4504","1.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","161","17","4754","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"19","161","6","4778","3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","164","49","4922","3.0","25","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","166","39","5017","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","167","39","5093","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","168","49","5124","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"25","169","36","5157","-3.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","173","7","5239","2.0","27","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","175","49","5323","3.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","175","39","5343","-1.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","178","39","5444","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","179","40","5496","-2.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"24","180","48","5520","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","180","48","5527","-3.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","180","73","5598","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","181","23","5659","4.0","25","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","182","40","5682","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","185","13","5742","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"96","185","13","5748","1.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","185","13","5751","1.0","19","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"48","192","7","6082","-2.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","192","7","6085","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","192","7","6092","-2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","193","7","6104","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"76","193","7","6114","-1.0","53","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","194","70","6125","2.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","194","70","6177","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"15","194","70","6191","0.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","194","70","6203","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","197","68","6312","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","197","68","6333","0.0","40","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","197","68","6335","0.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","199","9","6379","-1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","200","9","6409","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","200","68","6438","0.0","17","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","200","68","6448","1.0","19","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","200","68","6449","-2.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","200","68","6452","-3.0","30","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","201","68","6460","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","201","68","6476","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","201","68","6488","-4.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","201","68","6514","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","202","68","6537","-2.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","202","68","6550","-1.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","203","12","6571","2.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","203","12","6577","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","204","12","6621","7.0","38","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","204","12","6622","-3.0","45","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","205","68","6659","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","206","13","6679","-4.0","31","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","206","13","6690","1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","207","13","6703","0.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"27","207","13","6711","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"30","207","13","6716","1.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"73","209","15","6734","1.0","27","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","210","15","6752","-2.0","15","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"25","211","15","6806","-3.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","213","2","6886","0.0","8","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","215","68","6934","1.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","218","36","7024","-6.0","112","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"166","219","66","7048","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"25","220","53","7060","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","221","66","7082","2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","222","53","7121","2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","223","29","7126","-3.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","224","24","7194","-1.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","224","24","7196","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","225","48","7226","-4.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","225","48","7239","0.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","226","33","7277","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"11","227","35","7300","-3.0","14","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","229","71","7334","9.0","57","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"9","231","66","7385","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"10","231","66","7390","2.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","232","66","7411","1.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","233","66","7419","-2.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","233","66","7425","-3.0","20","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"51","189","17","5926","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","211","15","6779","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","212","2","6862","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","223","55","7158","2.0","21","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"6","225","48","7241","1.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","225","48","7246","-5.0","16","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"14","150","36","4293","1.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"17","155","70","4523","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","156","36","4629","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","161","42","4826","0.0","9","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","163","36","4892","2.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","163","36","4897","0.0","12","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"7","163","36","4900","7.0","23","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"20","166","39","5015","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","168","49","5130","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","171","49","5200","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","173","7","5259","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"24","174","48","5298","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","174","48","5303","0.0","33","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","175","39","5337","0.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","178","39","5437","-1.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"8","178","40","5464","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"4","180","73","5616","0.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"22","181","23","5667","2.0","18","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"31","186","8","5781","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","186","8","5802","0.0","2","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"5","188","17","5851","0.0","11","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"16","189","17","5911","0.0","5","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","193","7","6112","0.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"37","194","70","6162","1.0","4","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"135","194","70","6167","2.0","10","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","194","70","6184","0.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","195","68","6231","0.0","6","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"3","199","9","6385","3.0","3","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","201","68","6461","0.0","1","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"2","201","68","6464","1.0","7","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
"1","203","12","6585","1.0","13","0","2024-05-21 14:58:42","2024-05-21 14:58:42"
